Fecha medida,Código,Nivel medio diario (m)
2017-08-02,EA-063-PR,0.090
2017-08-02,EA-112-TOT,
2017-08-02,EA-117-TOT,
2017-08-03,EA-001,0.300
2017-08-03,EA-007,
2017-08-03,EA-021-PR,0.050
2017-08-03,EA-062-TOT,
2017-08-03,EA-063-PR,0.070
2017-08-03,EA-112-TOT,
2017-08-03,EA-117-TOT,
2017-08-03,EA-430B,
2017-08-04,EA-001,0.300
2017-08-04,EA-007,
2017-08-04,EA-021-PR,0.060
2017-08-04,EA-062-TOT,
2017-08-04,EA-063-PR,0.080
2017-08-04,EA-112-TOT,
2017-08-04,EA-117-TOT,
2017-08-04,EA-430B,
2017-08-05,EA-001,0.300
2017-08-05,EA-007,
2017-08-05,EA-021-PR,0.040
2017-08-05,EA-062-TOT,
2017-08-05,EA-063-PR,0.050
2017-08-05,EA-112-TOT,
2017-08-05,EA-117-TOT,
2017-08-05,EA-430B,
2017-08-06,EA-001,0.300
2017-08-06,EA-007,
2017-08-06,EA-021-PR,0.060
2017-08-06,EA-062-TOT,
2017-08-06,EA-063-PR,0.080
2017-08-06,EA-112-TOT,
2017-08-06,EA-117-TOT,
2017-08-06,EA-430B,
2017-08-07,EA-001,0.300
2017-08-07,EA-007,
2017-08-07,EA-021-PR,0.060
2017-08-07,EA-062-TOT,
2017-08-07,EA-063-PR,0.080
2017-08-07,EA-112-TOT,
2017-08-07,EA-117-TOT,
2017-08-07,EA-430B,
2017-08-08,EA-001,0.300
2017-08-08,EA-007,
2017-08-08,EA-021-PR,0.070
2017-08-08,EA-062-TOT,
2017-08-08,EA-063-PR,0.080
2017-08-08,EA-112-TOT,
2017-08-08,EA-117-TOT,
2017-08-08,EA-430B,
2017-08-09,EA-001,0.300
2017-08-09,EA-007,
2017-08-09,EA-021-PR,0.060
2017-08-09,EA-062-TOT,
2017-08-09,EA-063-PR,0.080
2017-08-09,EA-112-TOT,
2017-08-09,EA-117-TOT,
2017-08-09,EA-430B,
2017-08-10,EA-001,0.300
2017-08-10,EA-007,
2017-08-10,EA-021-PR,0.080
2017-08-10,EA-062-TOT,
2017-08-10,EA-063-PR,0.110
2017-08-10,EA-112-TOT,
2017-08-10,EA-117-TOT,
2017-08-10,EA-430B,
2017-08-11,EA-001,0.300
2017-08-11,EA-007,
2017-08-11,EA-021-PR,0.080
2017-08-11,EA-062-TOT,
2017-08-11,EA-063-PR,0.100
2017-08-11,EA-112-TOT,
2017-08-11,EA-117-TOT,
2017-08-11,EA-430B,
2017-08-12,EA-001,0.290
2017-08-12,EA-007,
2017-08-12,EA-021-PR,0.050
2017-08-12,EA-062-TOT,
2017-08-12,EA-063-PR,0.070
2017-08-12,EA-112-TOT,
2017-08-12,EA-117-TOT,
2017-08-12,EA-430B,
2017-08-13,EA-001,0.290
2017-08-13,EA-007,
2017-08-13,EA-021-PR,0.070
2017-08-13,EA-062-TOT,
2017-08-13,EA-063-PR,0.090
2017-08-13,EA-112-TOT,
2017-08-13,EA-117-TOT,
2017-08-13,EA-430B,
2017-08-14,EA-001,0.270
2017-08-14,EA-007,
2017-08-14,EA-021-PR,0.080
2017-08-14,EA-062-TOT,
2017-08-14,EA-063-PR,0.100
2017-08-14,EA-112-TOT,
2017-08-14,EA-117-TOT,
2017-08-14,EA-430B,
2017-08-15,EA-001,0.240
2017-08-15,EA-007,
2017-08-15,EA-021-PR,0.090
2017-08-15,EA-062-TOT,
2017-08-15,EA-063-PR,0.110
2017-08-15,EA-112-TOT,
2017-08-15,EA-117-TOT,
2017-08-15,EA-430B,
2017-08-16,EA-001,0.240
2017-08-16,EA-007,
2017-08-16,EA-021-PR,0.090
2017-08-16,EA-062-TOT,
2017-08-16,EA-063-PR,0.100
2017-08-16,EA-112-TOT,
2017-08-16,EA-117-TOT,
2017-08-16,EA-430B,
2017-08-17,EA-001,0.240
2017-08-17,EA-007,
2017-08-17,EA-021-PR,0.080
2017-08-17,EA-062-TOT,
2017-08-17,EA-063-PR,0.100
2017-08-17,EA-112-TOT,
2017-08-17,EA-117-TOT,
2017-08-17,EA-430B,
2017-08-18,EA-001,0.240
2017-08-18,EA-007,
2017-08-18,EA-021-PR,0.080
2017-08-18,EA-062-TOT,
2017-08-18,EA-063-PR,0.090
2017-08-18,EA-112-TOT,
2017-08-18,EA-117-TOT,
2017-08-18,EA-430B,
2017-08-19,EA-001,0.240
2017-08-19,EA-007,
2017-08-19,EA-021-PR,0.060
2017-08-19,EA-062-TOT,
2017-08-19,EA-063-PR,0.070
2017-08-19,EA-112-TOT,
2017-08-19,EA-117-TOT,
2017-08-19,EA-430B,
2017-08-20,EA-001,0.240
2017-08-20,EA-007,
2017-08-20,EA-021-PR,0.080
2017-08-20,EA-062-TOT,
2017-08-20,EA-063-PR,0.100
2017-08-20,EA-112-TOT,
2017-08-20,EA-117-TOT,
2017-08-20,EA-430B,
2017-08-21,EA-001,0.230
2017-08-21,EA-007,
2017-08-21,EA-021-PR,0.100
2017-08-21,EA-062-TOT,
2017-08-21,EA-063-PR,0.100
2017-08-21,EA-112-TOT,
2017-08-21,EA-117-TOT,
2017-08-21,EA-430B,
2017-08-22,EA-001,0.230
2017-08-22,EA-007,
2017-08-22,EA-021-PR,0.090
2017-08-22,EA-062-TOT,
2017-08-22,EA-063-PR,0.100
2017-08-22,EA-112-TOT,
2017-08-22,EA-117-TOT,
2017-08-22,EA-430B,
2017-08-23,EA-001,0.230
2017-08-23,EA-007,
2017-08-23,EA-021-PR,0.070
2017-08-23,EA-062-TOT,
2017-08-23,EA-063-PR,0.090
2017-08-23,EA-112-TOT,
2017-08-23,EA-117-TOT,
2017-08-23,EA-430B,
2017-08-24,EA-001,0.230
2017-08-24,EA-007,
2017-08-24,EA-021-PR,0.090
2017-08-24,EA-062-TOT,
2017-08-24,EA-063-PR,0.110
2017-08-24,EA-112-TOT,
2017-08-24,EA-117-TOT,
2017-08-24,EA-430B,
2017-08-25,EA-001,0.230
2017-08-25,EA-007,
2017-08-25,EA-021-PR,0.080
2017-08-25,EA-062-TOT,
2017-08-25,EA-063-PR,0.110
2017-08-25,EA-112-TOT,
2017-08-25,EA-117-TOT,
2017-08-25,EA-430B,
2017-08-26,EA-001,0.230
2017-08-26,EA-007,
2017-08-26,EA-021-PR,0.070
2017-08-26,EA-062-TOT,
2017-08-26,EA-063-PR,0.100
2017-08-26,EA-112-TOT,
2017-08-26,EA-117-TOT,
2017-08-26,EA-430B,
2017-08-27,EA-001,0.230
2017-08-27,EA-007,
2017-08-27,EA-021-PR,0.070
2017-08-27,EA-062-TOT,
2017-08-27,EA-063-PR,0.100
2017-08-27,EA-112-TOT,
2017-08-27,EA-117-TOT,
2017-08-27,EA-430B,
2017-08-28,EA-001,0.240
2017-08-28,EA-007,
2017-08-28,EA-021-PR,0.090
2017-08-28,EA-062-TOT,
2017-08-28,EA-063-PR,0.100
2017-08-28,EA-112-TOT,
2017-08-28,EA-117-TOT,
2017-08-28,EA-430B,
2017-08-29,EA-001,0.240
2017-08-29,EA-007,
2017-08-29,EA-021-PR,0.150
2017-08-29,EA-062-TOT,
2017-08-29,EA-063-PR,0.130
2017-08-29,EA-112-TOT,
2017-08-29,EA-117-TOT,
2017-08-29,EA-430B,
2017-08-30,EA-001,0.240
2017-08-30,EA-007,
2017-08-30,EA-021-PR,0.270
2017-08-30,EA-062-TOT,
2017-08-30,EA-063-PR,0.110
2017-08-30,EA-112-TOT,
2017-08-30,EA-117-TOT,
2017-08-30,EA-430B,
2017-08-31,EA-001,0.240
2017-08-31,EA-007,
2017-08-31,EA-021-PR,0.160
2017-08-31,EA-062-TOT,
2017-08-31,EA-063-PR,0.000
2017-08-31,EA-112-TOT,
2017-08-31,EA-117-TOT,
2017-08-31,EA-430B,
2017-09-01,EA-001,0.240
2017-09-01,EA-007,
2017-09-01,EA-021-PR,0.120
2017-09-01,EA-062-TOT,
2017-09-01,EA-063-PR,0.000
2017-09-01,EA-112-TOT,
2017-09-01,EA-117-TOT,
2017-09-01,EA-430B,
2017-09-02,EA-001,0.230
2017-09-02,EA-007,
2017-09-02,EA-021-PR,0.130
2017-09-02,EA-062-TOT,
2017-09-02,EA-063-PR,0.000
2017-09-02,EA-112-TOT,
2017-09-02,EA-117-TOT,
2017-09-02,EA-430B,
2017-09-03,EA-001,0.230
2017-09-03,EA-007,
2017-09-03,EA-021-PR,0.130
2017-09-03,EA-062-TOT,
2017-09-03,EA-063-PR,0.000
2017-09-03,EA-112-TOT,
2017-09-03,EA-117-TOT,
2017-09-03,EA-430B,
2017-09-04,EA-001,0.230
2017-09-04,EA-007,
2017-09-04,EA-021-PR,0.110
2017-09-04,EA-062-TOT,
2017-09-04,EA-063-PR,0.000
2017-09-04,EA-112-TOT,
2017-09-04,EA-117-TOT,
2017-09-04,EA-430B,
2017-09-05,EA-001,0.230
2017-09-05,EA-007,
2017-09-05,EA-021-PR,0.100
2017-09-05,EA-062-TOT,
2017-09-05,EA-063-PR,0.000
2017-09-05,EA-112-TOT,
2017-09-05,EA-117-TOT,
2017-09-05,EA-430B,
2017-09-06,EA-001,0.230
2017-09-06,EA-007,
2017-09-06,EA-021-PR,0.080
2017-09-06,EA-062-TOT,
2017-09-06,EA-063-PR,0.000
2017-09-06,EA-112-TOT,
2017-09-06,EA-117-TOT,
2017-09-06,EA-430B,
2017-09-07,EA-001,0.230
2017-09-07,EA-007,
2017-09-07,EA-021-PR,0.080
2017-09-07,EA-062-TOT,
2017-09-07,EA-063-PR,0.080
2017-09-07,EA-112-TOT,
2017-09-07,EA-117-TOT,
2017-09-07,EA-430B,
2017-09-08,EA-001,0.230
2017-09-08,EA-007,
2017-09-08,EA-021-PR,0.060
2017-09-08,EA-062-TOT,
2017-09-08,EA-063-PR,0.030
2017-09-08,EA-112-TOT,
2017-09-08,EA-117-TOT,
2017-09-08,EA-430B,
2017-09-09,EA-001,0.230
2017-09-09,EA-007,
2017-09-09,EA-021-PR,0.060
2017-09-09,EA-062-TOT,
2017-09-09,EA-063-PR,0.030
2017-09-09,EA-112-TOT,
2017-09-09,EA-117-TOT,
2017-09-09,EA-430B,
2017-09-10,EA-001,0.230
2017-09-10,EA-007,
2017-09-10,EA-021-PR,0.080
2017-09-10,EA-062-TOT,
2017-09-10,EA-063-PR,0.070
2017-09-10,EA-112-TOT,
2017-09-10,EA-117-TOT,
2017-09-10,EA-430B,
2017-09-11,EA-001,0.230
2017-09-11,EA-007,
2017-09-11,EA-021-PR,0.080
2017-09-11,EA-062-TOT,
2017-09-11,EA-063-PR,0.050
2017-09-11,EA-112-TOT,
2017-09-11,EA-117-TOT,
2017-09-11,EA-430B,
2017-09-12,EA-001,0.230
2017-09-12,EA-007,
2017-09-12,EA-021-PR,0.070
2017-09-12,EA-062-TOT,
2017-09-12,EA-063-PR,0.040
2017-09-12,EA-112-TOT,
2017-09-12,EA-117-TOT,
2017-09-12,EA-430B,
2017-09-13,EA-001,0.230
2017-09-13,EA-007,
2017-09-13,EA-021-PR,0.060
2017-09-13,EA-062-TOT,
2017-09-13,EA-063-PR,0.020
2017-09-13,EA-112-TOT,
2017-09-13,EA-117-TOT,
2017-09-13,EA-430B,
2017-09-14,EA-001,0.230
2017-09-14,EA-007,
2017-09-14,EA-021-PR,0.050
2017-09-14,EA-062-TOT,
2017-09-14,EA-063-PR,0.020
2017-09-14,EA-112-TOT,
2017-09-14,EA-117-TOT,
2017-09-14,EA-430B,
2017-09-15,EA-001,0.240
2017-09-15,EA-007,
2017-09-15,EA-021-PR,0.080
2017-09-15,EA-062-TOT,
2017-09-15,EA-063-PR,0.090
2017-09-15,EA-112-TOT,
2017-09-15,EA-117-TOT,
2017-09-15,EA-430B,
2017-09-16,EA-001,0.230
2017-09-16,EA-007,
2017-09-16,EA-021-PR,0.100
2017-09-16,EA-062-TOT,
2017-09-16,EA-063-PR,0.080
2017-09-16,EA-112-TOT,
2017-09-16,EA-117-TOT,
2017-09-16,EA-430B,
2017-09-17,EA-001,0.230
2017-09-17,EA-007,
2017-09-17,EA-021-PR,0.080
2017-09-17,EA-062-TOT,
2017-09-17,EA-063-PR,0.080
2017-09-17,EA-112-TOT,
2017-09-17,EA-117-TOT,
2017-09-17,EA-430B,
2017-09-18,EA-001,0.230
2017-09-18,EA-007,
2017-09-18,EA-021-PR,0.090
2017-09-18,EA-062-TOT,
2017-09-18,EA-063-PR,0.090
2017-09-18,EA-112-TOT,
2017-09-18,EA-117-TOT,
2017-09-18,EA-430B,
2017-09-19,EA-001,0.260
2017-09-19,EA-007,
2017-09-19,EA-021-PR,0.090
2017-09-19,EA-062-TOT,
2017-09-19,EA-063-PR,0.080
2017-09-19,EA-112-TOT,
2017-09-19,EA-117-TOT,
2017-09-19,EA-430B,
2017-09-20,EA-001,0.260
2017-09-20,EA-007,
2017-09-20,EA-021-PR,0.070
2017-09-20,EA-062-TOT,
2017-09-20,EA-063-PR,0.070
2017-09-20,EA-112-TOT,
2017-09-20,EA-117-TOT,
2017-09-20,EA-430B,
2017-09-21,EA-001,0.260
2017-09-21,EA-007,
2017-09-21,EA-021-PR,0.070
2017-09-21,EA-062-TOT,
2017-09-21,EA-063-PR,0.070
2017-09-21,EA-112-TOT,
2017-09-21,EA-117-TOT,
2017-09-21,EA-430B,
2017-09-22,EA-001,0.260
2017-09-22,EA-007,
2017-09-22,EA-021-PR,0.050
2017-09-22,EA-062-TOT,
2017-09-22,EA-063-PR,0.060
2017-09-22,EA-112-TOT,
2017-09-22,EA-117-TOT,
2017-09-22,EA-430B,
2017-09-23,EA-001,0.250
2017-09-23,EA-007,
2017-09-23,EA-021-PR,0.040
2017-09-23,EA-062-TOT,
2017-09-23,EA-063-PR,0.010
2017-09-23,EA-112-TOT,
2017-09-23,EA-117-TOT,
2017-09-23,EA-430B,
2017-09-24,EA-001,0.250
2017-09-24,EA-007,
2017-09-24,EA-021-PR,0.040
2017-09-24,EA-062-TOT,
2017-09-24,EA-063-PR,0.030
2017-09-24,EA-112-TOT,
2017-09-24,EA-117-TOT,
2017-09-24,EA-430B,
2017-09-25,EA-001,0.250
2017-09-25,EA-007,
2017-09-25,EA-021-PR,0.040
2017-09-25,EA-062-TOT,
2017-09-25,EA-063-PR,0.030
2017-09-25,EA-112-TOT,
2017-09-25,EA-117-TOT,
2017-09-25,EA-430B,
2017-09-26,EA-001,0.250
2017-09-26,EA-007,
2017-09-26,EA-021-PR,0.040
2017-09-26,EA-062-TOT,
2017-09-26,EA-063-PR,0.010
2017-09-26,EA-112-TOT,
2017-09-26,EA-117-TOT,
2017-09-26,EA-430B,
2017-09-27,EA-001,0.250
2017-09-27,EA-007,
2017-09-27,EA-021-PR,0.030
2017-09-27,EA-062-TOT,
2017-09-27,EA-063-PR,0.010
2017-09-27,EA-112-TOT,
2017-09-27,EA-117-TOT,
2017-09-27,EA-430B,
2017-09-28,EA-001,0.250
2017-09-28,EA-007,
2017-09-28,EA-021-PR,0.030
2017-09-28,EA-062-TOT,
2017-09-28,EA-063-PR,0.010
2017-09-28,EA-112-TOT,
2017-09-28,EA-117-TOT,
2017-09-28,EA-430B,
2017-09-29,EA-001,0.250
2017-09-29,EA-007,
2017-09-29,EA-021-PR,0.040
2017-09-29,EA-062-TOT,
2017-09-29,EA-063-PR,0.020
2017-09-29,EA-112-TOT,
2017-09-29,EA-117-TOT,
2017-09-29,EA-430B,
2017-09-30,EA-001,0.250
2017-09-30,EA-007,
2017-09-30,EA-021-PR,0.030
2017-09-30,EA-062-TOT,
2017-09-30,EA-063-PR,0.010
2017-09-30,EA-112-TOT,
2017-09-30,EA-117-TOT,
2017-09-30,EA-430B,
2017-10-01,EA-001,0.250
2017-10-01,EA-007,
2017-10-01,EA-021-PR,0.040
2017-10-01,EA-062-TOT,
2017-10-01,EA-063-PR,0.040
2017-10-01,EA-112-TOT,
2017-10-01,EA-117-TOT,
2017-10-01,EA-430B,
2017-10-02,EA-001,0.250
2017-10-02,EA-007,
2017-10-02,EA-021-PR,0.070
2017-10-02,EA-062-TOT,
2017-10-02,EA-063-PR,0.070
2017-10-02,EA-112-TOT,
2017-10-02,EA-117-TOT,
2017-10-02,EA-430B,
2017-10-03,EA-001,0.250
2017-10-03,EA-007,
2017-10-03,EA-021-PR,0.080
2017-10-03,EA-062-TOT,
2017-10-03,EA-063-PR,0.080
2017-10-03,EA-112-TOT,
2017-10-03,EA-117-TOT,
2017-10-03,EA-430B,
2017-10-04,EA-001,0.250
2017-10-04,EA-007,
2017-10-04,EA-021-PR,0.060
2017-10-04,EA-062-TOT,
2017-10-04,EA-063-PR,0.070
2017-10-04,EA-112-TOT,
2017-10-04,EA-117-TOT,
2017-10-04,EA-430B,
2017-10-05,EA-001,0.250
2017-10-05,EA-007,
2017-10-05,EA-021-PR,0.050
2017-10-05,EA-062-TOT,
2017-10-05,EA-063-PR,0.040
2017-10-05,EA-112-TOT,
2017-10-05,EA-117-TOT,
2017-10-05,EA-430B,
2017-10-06,EA-001,0.250
2017-10-06,EA-007,
2017-10-06,EA-021-PR,0.040
2017-10-06,EA-062-TOT,
2017-10-06,EA-063-PR,0.020
2017-10-06,EA-112-TOT,
2017-10-06,EA-117-TOT,
2017-10-06,EA-430B,
2017-10-07,EA-001,0.240
2017-10-07,EA-007,
2017-10-07,EA-021-PR,0.040
2017-10-07,EA-062-TOT,
2017-10-07,EA-063-PR,
2017-10-07,EA-112-TOT,
2017-10-07,EA-117-TOT,
2017-10-07,EA-430B,
2017-10-08,EA-001,0.240
2017-10-08,EA-007,
2017-10-08,EA-021-PR,0.040
2017-10-08,EA-062-TOT,
2017-10-08,EA-063-PR,
2017-10-08,EA-112-TOT,
2017-10-08,EA-117-TOT,
2017-10-08,EA-430B,
2017-10-09,EA-001,0.240
2017-10-09,EA-007,
2017-10-09,EA-021-PR,0.050
2017-10-09,EA-062-TOT,
2017-10-09,EA-063-PR,
2017-10-09,EA-112-TOT,
2017-10-09,EA-117-TOT,
2017-10-09,EA-430B,
2017-10-10,EA-001,0.240
2017-10-10,EA-007,
2017-10-10,EA-021-PR,0.050
2017-10-10,EA-062-TOT,
2017-10-10,EA-112-TOT,
2017-10-10,EA-117-TOT,
2017-10-10,EA-430B,
2017-10-11,EA-001,0.240
2017-10-11,EA-007,
2017-10-11,EA-021-PR,0.040
2017-10-11,EA-062-TOT,
2017-10-11,EA-112-TOT,
2017-10-11,EA-117-TOT,
2017-10-11,EA-430B,
2017-10-12,EA-001,0.240
2017-10-12,EA-007,
2017-10-12,EA-021-PR,0.040
2017-10-12,EA-062-TOT,
2017-10-12,EA-112-TOT,
2017-10-12,EA-117-TOT,
2017-10-12,EA-430B,
2017-10-13,EA-001,0.240
2017-10-13,EA-007,
2017-10-13,EA-021-PR,0.040
2017-10-13,EA-062-TOT,
2017-10-13,EA-112-TOT,
2017-10-13,EA-117-TOT,
2017-10-13,EA-430B,
2017-10-14,EA-001,0.240
2017-10-14,EA-007,
2017-10-14,EA-021-PR,0.020
2017-10-14,EA-062-TOT,
2017-10-14,EA-112-TOT,
2017-10-14,EA-117-TOT,
2017-10-14,EA-430B,
2017-10-15,EA-001,0.240
2017-10-15,EA-007,
2017-10-15,EA-021-PR,0.020
2017-10-15,EA-062-TOT,
2017-10-15,EA-112-TOT,
2017-10-15,EA-117-TOT,
2017-10-15,EA-430B,
2017-10-16,EA-001,0.240
2017-10-16,EA-007,
2017-10-16,EA-021-PR,0.030
2017-10-16,EA-062-TOT,
2017-10-16,EA-112-TOT,
2017-10-16,EA-117-TOT,
2017-10-16,EA-430B,
2017-10-17,EA-001,0.240
2017-10-17,EA-007,
2017-10-17,EA-021-PR,0.040
2017-10-17,EA-062-TOT,
2017-10-17,EA-112-TOT,
2017-10-17,EA-117-TOT,
2017-10-17,EA-430B,
2017-10-18,EA-001,0.240
2017-10-18,EA-007,
2017-10-18,EA-021-PR,0.030
2017-10-18,EA-062-TOT,
2017-10-18,EA-112-TOT,
2017-10-18,EA-117-TOT,
2017-10-18,EA-430B,
2017-10-19,EA-001,0.240
2017-10-19,EA-007,
2017-10-19,EA-021-PR,0.050
2017-10-19,EA-062-TOT,
2017-10-19,EA-112-TOT,
2017-10-19,EA-117-TOT,
2017-10-19,EA-430B,
2017-10-20,EA-001,0.240
2017-10-20,EA-007,
2017-10-20,EA-021-PR,0.040
2017-10-20,EA-062-TOT,
2017-10-20,EA-112-TOT,
2017-10-20,EA-117-TOT,
2017-10-20,EA-430B,
2017-10-21,EA-001,0.240
2017-10-21,EA-007,
2017-10-21,EA-021-PR,0.040
2017-10-21,EA-062-TOT,
2017-10-21,EA-112-TOT,
2017-10-21,EA-117-TOT,
2017-10-21,EA-430B,
2017-10-22,EA-001,0.240
2017-10-22,EA-007,
2017-10-22,EA-021-PR,0.040
2017-10-22,EA-062-TOT,
2017-10-22,EA-112-TOT,
2017-10-22,EA-117-TOT,
2017-10-22,EA-430B,
2017-10-23,EA-001,0.240
2017-10-23,EA-007,
2017-10-23,EA-021-PR,0.040
2017-10-23,EA-062-TOT,
2017-10-23,EA-112-TOT,
2017-10-23,EA-117-TOT,
2017-10-23,EA-430B,
2017-10-24,EA-001,0.240
2017-10-24,EA-007,
2017-10-24,EA-021-PR,0.040
2017-10-24,EA-062-TOT,
2017-10-24,EA-112-TOT,
2017-10-24,EA-117-TOT,
2017-10-24,EA-430B,
2017-10-25,EA-001,0.240
2017-10-25,EA-007,
2017-10-25,EA-021-PR,0.030
2017-10-25,EA-062-TOT,
2017-10-25,EA-112-TOT,
2017-10-25,EA-117-TOT,
2017-10-25,EA-430B,
2017-10-26,EA-001,0.240
2017-10-26,EA-007,
2017-10-26,EA-021-PR,0.030
2017-10-26,EA-062-TOT,
2017-10-26,EA-112-TOT,
2017-10-26,EA-117-TOT,
2017-10-26,EA-430B,
2017-10-27,EA-001,0.200
2017-10-27,EA-007,
2017-10-27,EA-021-PR,0.030
2017-10-27,EA-062-TOT,
2017-10-27,EA-112-TOT,
2017-10-27,EA-117-TOT,
2017-10-27,EA-430B,
2017-10-28,EA-001,0.200
2017-10-28,EA-007,
2017-10-28,EA-021-PR,0.020
2017-10-28,EA-062-TOT,
2017-10-28,EA-112-TOT,
2017-10-28,EA-117-TOT,
2017-10-28,EA-430B,
2017-10-29,EA-001,0.200
2017-10-29,EA-007,
2017-10-29,EA-021-PR,0.020
2017-10-29,EA-062-TOT,
2017-10-29,EA-112-TOT,
2017-10-29,EA-117-TOT,
2017-10-29,EA-430B,
2017-10-30,EA-001,0.200
2017-10-30,EA-007,
2017-10-30,EA-021-PR,0.020
2017-10-30,EA-062-TOT,
2017-10-30,EA-112-TOT,
2017-10-30,EA-117-TOT,
2017-10-30,EA-430B,
2017-10-31,EA-001,0.200
2017-10-31,EA-007,
2017-10-31,EA-021-PR,0.020
2017-10-31,EA-062-TOT,
2017-10-31,EA-112-TOT,
2017-10-31,EA-117-TOT,
2017-10-31,EA-430B,
2017-11-01,EA-001,0.200
2017-11-01,EA-007,
2017-11-01,EA-021-PR,0.040
2017-11-01,EA-062-TOT,
2017-11-01,EA-112-TOT,
2017-11-01,EA-117-TOT,
2017-11-01,EA-430B,
2017-11-02,EA-001,0.200
2017-11-02,EA-007,
2017-11-02,EA-021-PR,0.040
2017-11-02,EA-062-TOT,
2017-11-02,EA-112-TOT,
2017-11-02,EA-117-TOT,
2017-11-02,EA-430B,
2017-11-03,EA-001,0.200
2017-11-03,EA-007,
2017-11-03,EA-021-PR,0.030
2017-11-03,EA-062-TOT,
2017-11-03,EA-063-PR,0.000
2017-11-03,EA-112-TOT,
2017-11-03,EA-117-TOT,
2017-11-03,EA-430B,
2017-11-04,EA-001,0.200
2017-11-04,EA-007,
2017-11-04,EA-021-PR,0.030
2017-11-04,EA-062-TOT,
2017-11-04,EA-063-PR,0.000
2017-11-04,EA-112-TOT,
2017-11-04,EA-117-TOT,
2017-11-04,EA-430B,
2017-11-05,EA-001,0.200
2017-11-05,EA-007,
2017-11-05,EA-021-PR,0.030
2017-11-05,EA-062-TOT,
2017-11-05,EA-063-PR,0.000
2017-11-05,EA-112-TOT,
2017-11-05,EA-117-TOT,
2017-11-05,EA-430B,
2017-11-06,EA-001,0.190
2017-11-06,EA-007,
2017-11-06,EA-021-PR,0.030
2017-11-06,EA-062-TOT,
2017-11-06,EA-063-PR,0.000
2017-11-06,EA-112-TOT,
2017-11-06,EA-117-TOT,
2017-11-06,EA-430B,
2017-11-07,EA-001,0.190
2017-11-07,EA-007,
2017-11-07,EA-021-PR,0.020
2017-11-07,EA-062-TOT,
2017-11-07,EA-063-PR,0.000
2017-11-07,EA-112-TOT,
2017-11-07,EA-117-TOT,
2017-11-07,EA-430B,
2017-11-08,EA-001,0.190
2017-11-08,EA-007,
2017-11-08,EA-021-PR,0.020
2017-11-08,EA-062-TOT,
2017-11-08,EA-063-PR,0.000
2017-11-08,EA-112-TOT,
2017-11-08,EA-117-TOT,
2017-11-08,EA-430B,
2017-11-09,EA-001,0.190
2017-11-09,EA-007,
2017-11-09,EA-021-PR,0.020
2017-11-09,EA-062-TOT,
2017-11-09,EA-063-PR,
2017-11-09,EA-112-TOT,
2017-11-09,EA-117-TOT,
2017-11-09,EA-430B,
2017-11-10,EA-001,0.190
2017-11-10,EA-007,
2017-11-10,EA-021-PR,0.020
2017-11-10,EA-062-TOT,
2017-11-10,EA-063-PR,
2017-11-10,EA-112-TOT,
2017-11-10,EA-117-TOT,
2017-11-10,EA-430B,
2017-11-11,EA-001,0.190
2017-11-11,EA-007,
2017-11-11,EA-021-PR,0.020
2017-11-11,EA-062-TOT,
2017-11-11,EA-063-PR,
2017-11-11,EA-112-TOT,
2017-11-11,EA-117-TOT,
2017-11-11,EA-430B,
2017-11-12,EA-001,0.190
2017-11-12,EA-007,
2017-11-12,EA-021-PR,0.020
2017-11-12,EA-062-TOT,
2017-11-12,EA-063-PR,
2017-11-12,EA-112-TOT,
2017-11-12,EA-117-TOT,
2017-11-12,EA-430B,
2017-11-13,EA-001,0.190
2017-11-13,EA-007,
2017-11-13,EA-021-PR,0.020
2017-11-13,EA-062-TOT,
2017-11-13,EA-063-PR,
2017-11-13,EA-112-TOT,
2017-11-13,EA-117-TOT,
2017-11-13,EA-430B,
2017-11-14,EA-001,0.190
2017-11-14,EA-007,
2017-11-14,EA-021-PR,0.020
2017-11-14,EA-062-TOT,
2017-11-14,EA-063-PR,
2017-11-14,EA-112-TOT,
2017-11-14,EA-117-TOT,
2017-11-14,EA-430B,
2017-11-15,EA-001,0.190
2017-11-15,EA-007,
2017-11-15,EA-021-PR,0.020
2017-11-15,EA-062-TOT,
2017-11-15,EA-063-PR,
2017-11-15,EA-112-TOT,
2017-11-15,EA-117-TOT,
2017-11-15,EA-430B,
2017-11-16,EA-001,0.190
2017-11-16,EA-007,
2017-11-16,EA-021-PR,0.020
2017-11-16,EA-062-TOT,
2017-11-16,EA-063-PR,
2017-11-16,EA-112-TOT,
2017-11-16,EA-117-TOT,
2017-11-16,EA-430B,
2017-11-17,EA-001,0.190
2017-11-17,EA-007,
2017-11-17,EA-021-PR,0.020
2017-11-17,EA-062-TOT,
2017-11-17,EA-063-PR,
2017-11-17,EA-112-TOT,
2017-11-17,EA-117-TOT,
2017-11-17,EA-430B,
2017-11-18,EA-001,0.190
2017-11-18,EA-007,
2017-11-18,EA-021-PR,0.020
2017-11-18,EA-062-TOT,
2017-11-18,EA-063-PR,
2017-11-18,EA-112-TOT,
2017-11-18,EA-117-TOT,
2017-11-18,EA-430B,
2017-11-19,EA-001,0.190
2017-11-19,EA-007,
2017-11-19,EA-021-PR,0.020
2017-11-19,EA-062-TOT,
2017-11-19,EA-063-PR,
2017-11-19,EA-112-TOT,
2017-11-19,EA-117-TOT,
2017-11-19,EA-430B,
2017-11-20,EA-001,0.190
2017-11-20,EA-007,
