"Fecha medida","Código","Nivel medio diario (m)"
"02/01/2020","EA-430B",""
"03/01/2020","EA-001","0,70"
"03/01/2020","EA-007",""
"03/01/2020","EA-021-PR","0,15"
"03/01/2020","EA-062-TOT",""
"03/01/2020","EA-063-PR","0,12"
"03/01/2020","EA-112-TOT",""
"03/01/2020","EA-117-TOT",""
"03/01/2020","EA-430B",""
"04/01/2020","EA-001","0,70"
"04/01/2020","EA-007",""
"04/01/2020","EA-021-PR","0,14"
"04/01/2020","EA-062-TOT",""
"04/01/2020","EA-063-PR","0,10"
"04/01/2020","EA-112-TOT",""
"04/01/2020","EA-117-TOT",""
"04/01/2020","EA-430B",""
"05/01/2020","EA-001","0,70"
"05/01/2020","EA-007",""
"05/01/2020","EA-021-PR","0,13"
"05/01/2020","EA-062-TOT",""
"05/01/2020","EA-063-PR","0,11"
"05/01/2020","EA-112-TOT",""
"05/01/2020","EA-117-TOT",""
"05/01/2020","EA-430B",""
"06/01/2020","EA-001","0,70"
"06/01/2020","EA-007",""
"06/01/2020","EA-021-PR","0,15"
"06/01/2020","EA-062-TOT",""
"06/01/2020","EA-063-PR","0,13"
"06/01/2020","EA-112-TOT",""
"06/01/2020","EA-117-TOT",""
"06/01/2020","EA-430B",""
"07/01/2020","EA-001","0,69"
"07/01/2020","EA-007",""
"07/01/2020","EA-021-PR","0,16"
"07/01/2020","EA-062-TOT",""
"07/01/2020","EA-063-PR","0,13"
"07/01/2020","EA-112-TOT",""
"07/01/2020","EA-117-TOT",""
"07/01/2020","EA-430B",""
"08/01/2020","EA-001","0,62"
"08/01/2020","EA-007",""
"08/01/2020","EA-021-PR","0,15"
"08/01/2020","EA-062-TOT",""
"08/01/2020","EA-063-PR","0,12"
"08/01/2020","EA-112-TOT",""
"08/01/2020","EA-117-TOT",""
"08/01/2020","EA-430B",""
"09/01/2020","EA-001","0,60"
"09/01/2020","EA-007",""
"09/01/2020","EA-021-PR","0,12"
"09/01/2020","EA-062-TOT",""
"09/01/2020","EA-063-PR","0,07"
"09/01/2020","EA-112-TOT",""
"09/01/2020","EA-117-TOT",""
"09/01/2020","EA-430B",""
"10/01/2020","EA-001","0,60"
"10/01/2020","EA-007",""
"10/01/2020","EA-021-PR","0,11"
"10/01/2020","EA-062-TOT",""
"10/01/2020","EA-063-PR","0,07"
"10/01/2020","EA-112-TOT",""
"10/01/2020","EA-117-TOT",""
"10/01/2020","EA-430B",""
"11/01/2020","EA-001","0,60"
"11/01/2020","EA-007",""
"11/01/2020","EA-021-PR","0,10"
"11/01/2020","EA-062-TOT",""
"11/01/2020","EA-063-PR","0,06"
"11/01/2020","EA-112-TOT",""
"11/01/2020","EA-117-TOT",""
"11/01/2020","EA-430B",""
"12/01/2020","EA-001","0,60"
"12/01/2020","EA-007",""
"12/01/2020","EA-021-PR","0,10"
"12/01/2020","EA-062-TOT",""
"12/01/2020","EA-063-PR","0,06"
"12/01/2020","EA-112-TOT",""
"12/01/2020","EA-117-TOT",""
"12/01/2020","EA-430B",""
"13/01/2020","EA-001","0,60"
"13/01/2020","EA-007",""
"13/01/2020","EA-021-PR","0,09"
"13/01/2020","EA-062-TOT",""
"13/01/2020","EA-063-PR","0,05"
"13/01/2020","EA-112-TOT",""
"13/01/2020","EA-117-TOT",""
"13/01/2020","EA-430B",""
"14/01/2020","EA-001","0,71"
"14/01/2020","EA-007",""
"14/01/2020","EA-021-PR","0,09"
"14/01/2020","EA-062-TOT",""
"14/01/2020","EA-063-PR","0,03"
"14/01/2020","EA-112-TOT",""
"14/01/2020","EA-117-TOT",""
"14/01/2020","EA-430B",""
"15/01/2020","EA-001","0,75"
"15/01/2020","EA-007",""
"15/01/2020","EA-021-PR","0,10"
"15/01/2020","EA-062-TOT",""
"15/01/2020","EA-063-PR","0,07"
"15/01/2020","EA-112-TOT",""
"15/01/2020","EA-117-TOT",""
"15/01/2020","EA-430B",""
"16/01/2020","EA-001","0,75"
"16/01/2020","EA-007",""
"16/01/2020","EA-021-PR","0,09"
"16/01/2020","EA-062-TOT",""
"16/01/2020","EA-063-PR","0,07"
"16/01/2020","EA-112-TOT",""
"16/01/2020","EA-117-TOT",""
"16/01/2020","EA-430B",""
"17/01/2020","EA-001","0,75"
"17/01/2020","EA-007",""
"17/01/2020","EA-021-PR","0,07"
"17/01/2020","EA-062-TOT",""
"17/01/2020","EA-063-PR","0,03"
"17/01/2020","EA-112-TOT",""
"17/01/2020","EA-117-TOT",""
"17/01/2020","EA-430B",""
"18/01/2020","EA-001","0,75"
"18/01/2020","EA-007",""
"18/01/2020","EA-021-PR","0,07"
"18/01/2020","EA-062-TOT",""
"18/01/2020","EA-063-PR","0,05"
"18/01/2020","EA-112-TOT",""
"18/01/2020","EA-117-TOT",""
"18/01/2020","EA-430B",""
"19/01/2020","EA-001","0,75"
"19/01/2020","EA-007",""
"19/01/2020","EA-021-PR","0,09"
"19/01/2020","EA-062-TOT",""
"19/01/2020","EA-063-PR","0,12"
"19/01/2020","EA-112-TOT",""
"19/01/2020","EA-117-TOT",""
"19/01/2020","EA-430B",""
"20/01/2020","EA-001","0,75"
"20/01/2020","EA-007",""
"20/01/2020","EA-021-PR","0,18"
"20/01/2020","EA-062-TOT",""
"20/01/2020","EA-063-PR","0,27"
"20/01/2020","EA-112-TOT",""
"20/01/2020","EA-117-TOT",""
"20/01/2020","EA-430B",""
"21/01/2020","EA-001","0,72"
"21/01/2020","EA-007",""
"21/01/2020","EA-021-PR","0,50"
"21/01/2020","EA-062-TOT",""
"21/01/2020","EA-063-PR","0,48"
"21/01/2020","EA-112-TOT",""
"21/01/2020","EA-117-TOT",""
"21/01/2020","EA-430B",""
"22/01/2020","EA-001","0,75"
"22/01/2020","EA-007",""
"22/01/2020","EA-021-PR","0,34"
"22/01/2020","EA-062-TOT",""
"22/01/2020","EA-063-PR","0,34"
"22/01/2020","EA-112-TOT",""
"22/01/2020","EA-117-TOT",""
"22/01/2020","EA-430B",""
"23/01/2020","EA-001","0,75"
"23/01/2020","EA-007",""
"23/01/2020","EA-021-PR","0,18"
"23/01/2020","EA-062-TOT",""
"23/01/2020","EA-063-PR","0,26"
"23/01/2020","EA-112-TOT",""
"23/01/2020","EA-117-TOT",""
"23/01/2020","EA-430B",""
"24/01/2020","EA-001","0,75"
"24/01/2020","EA-007",""
"24/01/2020","EA-021-PR","0,20"
"24/01/2020","EA-062-TOT",""
"24/01/2020","EA-063-PR","0,27"
"24/01/2020","EA-112-TOT",""
"24/01/2020","EA-117-TOT",""
"24/01/2020","EA-430B",""
"25/01/2020","EA-001","0,75"
"25/01/2020","EA-007",""
"25/01/2020","EA-021-PR","0,18"
"25/01/2020","EA-062-TOT",""
"25/01/2020","EA-063-PR","0,25"
"25/01/2020","EA-112-TOT",""
"25/01/2020","EA-117-TOT",""
"25/01/2020","EA-430B",""
"26/01/2020","EA-430B",""
"26/01/2020","EA-001","0,75"
"26/01/2020","EA-007",""
"26/01/2020","EA-021-PR","0,18"
"26/01/2020","EA-062-TOT",""
"26/01/2020","EA-063-PR","0,26"
"26/01/2020","EA-112-TOT",""
"26/01/2020","EA-117-TOT",""
"27/01/2020","EA-001","0,75"
"27/01/2020","EA-007",""
"27/01/2020","EA-021-PR","0,15"
"27/01/2020","EA-062-TOT",""
"27/01/2020","EA-063-PR","0,25"
"27/01/2020","EA-112-TOT",""
"27/01/2020","EA-117-TOT",""
"27/01/2020","EA-430B",""
"28/01/2020","EA-001","0,75"
"28/01/2020","EA-007",""
"28/01/2020","EA-021-PR","0,16"
"28/01/2020","EA-062-TOT",""
"28/01/2020","EA-063-PR","0,23"
"28/01/2020","EA-112-TOT",""
"28/01/2020","EA-117-TOT",""
"28/01/2020","EA-430B",""
"29/01/2020","EA-001","0,75"
"29/01/2020","EA-007",""
"29/01/2020","EA-021-PR","0,15"
"29/01/2020","EA-062-TOT",""
"29/01/2020","EA-063-PR","0,23"
"29/01/2020","EA-112-TOT",""
"29/01/2020","EA-117-TOT",""
"29/01/2020","EA-430B",""
"30/01/2020","EA-001","0,75"
"30/01/2020","EA-007",""
"30/01/2020","EA-021-PR","0,16"
"30/01/2020","EA-062-TOT",""
"30/01/2020","EA-063-PR","0,24"
"30/01/2020","EA-112-TOT",""
"30/01/2020","EA-117-TOT",""
"30/01/2020","EA-430B",""
"31/01/2020","EA-001","0,75"
"31/01/2020","EA-007",""
"31/01/2020","EA-021-PR","0,12"
"31/01/2020","EA-062-TOT",""
"31/01/2020","EA-063-PR","0,11"
"31/01/2020","EA-112-TOT",""
"31/01/2020","EA-117-TOT",""
"31/01/2020","EA-430B",""
"01/02/2020","EA-001","0,75"
"01/02/2020","EA-007",""
"01/02/2020","EA-021-PR","0,11"
"01/02/2020","EA-062-TOT",""
"01/02/2020","EA-063-PR","0,00"
"01/02/2020","EA-112-TOT",""
"01/02/2020","EA-117-TOT",""
"01/02/2020","EA-430B",""
"02/02/2020","EA-001","0,75"
"02/02/2020","EA-007",""
"02/02/2020","EA-021-PR","0,11"
"02/02/2020","EA-062-TOT",""
"02/02/2020","EA-063-PR","0,00"
"02/02/2020","EA-112-TOT",""
"02/02/2020","EA-117-TOT",""
"02/02/2020","EA-430B",""
"03/02/2020","EA-001","0,75"
"03/02/2020","EA-007",""
"03/02/2020","EA-021-PR","0,11"
"03/02/2020","EA-062-TOT",""
"03/02/2020","EA-063-PR","0,00"
"03/02/2020","EA-112-TOT",""
"03/02/2020","EA-117-TOT",""
"03/02/2020","EA-430B",""
"04/02/2020","EA-001","0,75"
"04/02/2020","EA-007",""
"04/02/2020","EA-021-PR","0,10"
"04/02/2020","EA-062-TOT",""
"04/02/2020","EA-063-PR","0,00"
"04/02/2020","EA-112-TOT",""
"04/02/2020","EA-117-TOT",""
"04/02/2020","EA-430B",""
"05/02/2020","EA-001","0,75"
"05/02/2020","EA-007",""
"05/02/2020","EA-021-PR","0,09"
"05/02/2020","EA-062-TOT",""
"05/02/2020","EA-063-PR","0,07"
"05/02/2020","EA-112-TOT",""
"05/02/2020","EA-117-TOT",""
"05/02/2020","EA-430B",""
"06/02/2020","EA-001","0,62"
"06/02/2020","EA-007",""
"06/02/2020","EA-021-PR","0,11"
"06/02/2020","EA-062-TOT",""
"06/02/2020","EA-063-PR","0,03"
"06/02/2020","EA-112-TOT",""
"06/02/2020","EA-117-TOT",""
"06/02/2020","EA-430B",""
"07/02/2020","EA-001","0,60"
"07/02/2020","EA-007",""
"07/02/2020","EA-021-PR","0,08"
"07/02/2020","EA-062-TOT",""
"07/02/2020","EA-063-PR","0,00"
"07/02/2020","EA-112-TOT",""
"07/02/2020","EA-117-TOT",""
"07/02/2020","EA-430B",""
"08/02/2020","EA-001","0,60"
"08/02/2020","EA-007",""
"08/02/2020","EA-021-PR","0,07"
"08/02/2020","EA-062-TOT",""
"08/02/2020","EA-063-PR","0,00"
"08/02/2020","EA-112-TOT",""
"08/02/2020","EA-117-TOT",""
"08/02/2020","EA-430B",""
"09/02/2020","EA-001","0,60"
"09/02/2020","EA-007",""
"09/02/2020","EA-021-PR","0,07"
"09/02/2020","EA-062-TOT",""
"09/02/2020","EA-063-PR","0,01"
"09/02/2020","EA-112-TOT",""
"09/02/2020","EA-117-TOT",""
"09/02/2020","EA-430B",""
"10/02/2020","EA-001","0,60"
"10/02/2020","EA-007",""
"10/02/2020","EA-021-PR","0,07"
"10/02/2020","EA-062-TOT",""
"10/02/2020","EA-063-PR","0,00"
"10/02/2020","EA-112-TOT",""
"10/02/2020","EA-117-TOT",""
"10/02/2020","EA-430B",""
"11/02/2020","EA-001","0,60"
"11/02/2020","EA-007",""
"11/02/2020","EA-021-PR","0,07"
"11/02/2020","EA-062-TOT",""
"11/02/2020","EA-063-PR","0,00"
"11/02/2020","EA-112-TOT",""
"11/02/2020","EA-117-TOT",""
"11/02/2020","EA-430B",""
"12/02/2020","EA-001","0,60"
"12/02/2020","EA-007",""
"12/02/2020","EA-021-PR","0,07"
"12/02/2020","EA-062-TOT",""
"12/02/2020","EA-063-PR","0,00"
"12/02/2020","EA-112-TOT",""
"12/02/2020","EA-117-TOT",""
"12/02/2020","EA-430B",""
"13/02/2020","EA-001","0,60"
"13/02/2020","EA-007",""
"13/02/2020","EA-021-PR","0,09"
"13/02/2020","EA-062-TOT",""
"13/02/2020","EA-063-PR","0,08"
"13/02/2020","EA-112-TOT",""
"13/02/2020","EA-117-TOT",""
"13/02/2020","EA-430B",""
"14/02/2020","EA-001","0,60"
"14/02/2020","EA-007",""
"14/02/2020","EA-021-PR","0,08"
"14/02/2020","EA-062-TOT",""
"14/02/2020","EA-063-PR","0,03"
"14/02/2020","EA-112-TOT",""
"14/02/2020","EA-117-TOT",""
"14/02/2020","EA-430B",""
"15/02/2020","EA-001","0,60"
"15/02/2020","EA-007",""
"15/02/2020","EA-021-PR","0,07"
"15/02/2020","EA-062-TOT",""
"15/02/2020","EA-063-PR","0,00"
"15/02/2020","EA-112-TOT",""
"15/02/2020","EA-117-TOT",""
"15/02/2020","EA-430B",""
"16/02/2020","EA-001","0,60"
"16/02/2020","EA-007",""
"16/02/2020","EA-021-PR","0,05"
"16/02/2020","EA-062-TOT",""
"16/02/2020","EA-063-PR","0,00"
"16/02/2020","EA-112-TOT",""
"16/02/2020","EA-117-TOT",""
"16/02/2020","EA-430B",""
"17/02/2020","EA-001","0,60"
"17/02/2020","EA-007",""
"17/02/2020","EA-021-PR","0,06"
"17/02/2020","EA-062-TOT",""
"17/02/2020","EA-063-PR","0,00"
"17/02/2020","EA-112-TOT",""
"17/02/2020","EA-117-TOT",""
"17/02/2020","EA-430B",""
"18/02/2020","EA-001","0,60"
"18/02/2020","EA-007",""
"18/02/2020","EA-021-PR","0,07"
"18/02/2020","EA-062-TOT",""
"18/02/2020","EA-063-PR","0,00"
"18/02/2020","EA-112-TOT",""
"18/02/2020","EA-117-TOT",""
"18/02/2020","EA-430B",""
"19/02/2020","EA-001","0,60"
"19/02/2020","EA-007",""
"19/02/2020","EA-021-PR","0,07"
"19/02/2020","EA-062-TOT",""
"19/02/2020","EA-063-PR","0,00"
"19/02/2020","EA-112-TOT",""
"19/02/2020","EA-117-TOT",""
"19/02/2020","EA-430B",""
"20/02/2020","EA-001","0,60"
"20/02/2020","EA-007",""
"20/02/2020","EA-021-PR","0,07"
"20/02/2020","EA-062-TOT",""
"20/02/2020","EA-063-PR","0,00"
"20/02/2020","EA-112-TOT",""
"20/02/2020","EA-117-TOT",""
"20/02/2020","EA-430B",""
"21/02/2020","EA-001","0,60"
"21/02/2020","EA-007",""
"21/02/2020","EA-021-PR","0,07"
"21/02/2020","EA-062-TOT",""
"21/02/2020","EA-063-PR","0,00"
"21/02/2020","EA-112-TOT",""
"21/02/2020","EA-117-TOT",""
"21/02/2020","EA-430B",""
"22/02/2020","EA-001","0,60"
"22/02/2020","EA-007",""
"22/02/2020","EA-021-PR","0,07"
"22/02/2020","EA-062-TOT",""
"22/02/2020","EA-063-PR","0,00"
"22/02/2020","EA-112-TOT",""
"22/02/2020","EA-117-TOT",""
"22/02/2020","EA-430B",""
"23/02/2020","EA-001","0,60"
"23/02/2020","EA-007",""
"23/02/2020","EA-021-PR","0,06"
"23/02/2020","EA-062-TOT",""
"23/02/2020","EA-063-PR","0,00"
"23/02/2020","EA-112-TOT",""
"23/02/2020","EA-117-TOT",""
"23/02/2020","EA-430B",""
"24/02/2020","EA-001","0,60"
"24/02/2020","EA-007",""
"24/02/2020","EA-021-PR","0,06"
"24/02/2020","EA-062-TOT",""
"24/02/2020","EA-063-PR","0,00"
"24/02/2020","EA-112-TOT",""
"24/02/2020","EA-117-TOT",""
"24/02/2020","EA-430B",""
"25/02/2020","EA-001","0,60"
"25/02/2020","EA-007",""
"25/02/2020","EA-021-PR","0,07"
"25/02/2020","EA-062-TOT",""
"25/02/2020","EA-063-PR","0,00"
"25/02/2020","EA-112-TOT",""
"25/02/2020","EA-117-TOT",""
"25/02/2020","EA-430B",""
"26/02/2020","EA-001","0,60"
"26/02/2020","EA-007",""
"26/02/2020","EA-021-PR","0,07"
"26/02/2020","EA-062-TOT",""
"26/02/2020","EA-063-PR","0,00"
"26/02/2020","EA-112-TOT",""
"26/02/2020","EA-117-TOT",""
"26/02/2020","EA-430B",""
"27/02/2020","EA-001","0,51"
"27/02/2020","EA-007",""
"27/02/2020","EA-021-PR","0,07"
"27/02/2020","EA-062-TOT",""
"27/02/2020","EA-063-PR","0,00"
"27/02/2020","EA-112-TOT",""
"27/02/2020","EA-117-TOT",""
"27/02/2020","EA-430B",""
"28/02/2020","EA-430B",""
"28/02/2020","EA-001","0,50"
"28/02/2020","EA-007",""
"28/02/2020","EA-021-PR","0,06"
"28/02/2020","EA-062-TOT",""
"28/02/2020","EA-063-PR","0,00"
"28/02/2020","EA-112-TOT",""
"28/02/2020","EA-117-TOT",""
"29/02/2020","EA-001","0,50"
"29/02/2020","EA-007",""
"29/02/2020","EA-021-PR","0,06"
"29/02/2020","EA-062-TOT",""
"29/02/2020","EA-063-PR","0,00"
"29/02/2020","EA-112-TOT",""
"29/02/2020","EA-117-TOT",""
"29/02/2020","EA-430B",""
"01/03/2020","EA-001","0,48"
"01/03/2020","EA-007",""
"01/03/2020","EA-021-PR","0,08"
"01/03/2020","EA-062-TOT",""
"01/03/2020","EA-063-PR","0,00"
"01/03/2020","EA-112-TOT",""
"01/03/2020","EA-117-TOT",""
"01/03/2020","EA-430B",""
"02/03/2020","EA-001","0,49"
"02/03/2020","EA-007",""
"02/03/2020","EA-021-PR","0,10"
"02/03/2020","EA-062-TOT",""
"02/03/2020","EA-063-PR","0,00"
"02/03/2020","EA-112-TOT",""
"02/03/2020","EA-117-TOT",""
"02/03/2020","EA-430B",""
"03/03/2020","EA-001","0,50"
"03/03/2020","EA-007",""
"03/03/2020","EA-021-PR","0,08"
"03/03/2020","EA-062-TOT",""
"03/03/2020","EA-063-PR","0,00"
"03/03/2020","EA-112-TOT",""
"03/03/2020","EA-117-TOT",""
"03/03/2020","EA-430B",""
"04/03/2020","EA-001","0,49"
"04/03/2020","EA-007",""
"04/03/2020","EA-021-PR","0,08"
"04/03/2020","EA-062-TOT",""
"04/03/2020","EA-063-PR","0,00"
"04/03/2020","EA-112-TOT",""
"04/03/2020","EA-117-TOT",""
"04/03/2020","EA-430B",""
"05/03/2020","EA-001","0,49"
"05/03/2020","EA-007",""
"05/03/2020","EA-021-PR","0,08"
"05/03/2020","EA-062-TOT",""
"05/03/2020","EA-063-PR","0,00"
"05/03/2020","EA-112-TOT",""
"05/03/2020","EA-117-TOT",""
"05/03/2020","EA-430B",""
"06/03/2020","EA-001","0,49"
"06/03/2020","EA-007",""
"06/03/2020","EA-021-PR","0,07"
"06/03/2020","EA-062-TOT",""
"06/03/2020","EA-063-PR","0,00"
"06/03/2020","EA-112-TOT",""
"06/03/2020","EA-117-TOT",""
"06/03/2020","EA-430B",""
"07/03/2020","EA-001","0,49"
"07/03/2020","EA-007",""
"07/03/2020","EA-021-PR","0,08"
"07/03/2020","EA-062-TOT",""
"07/03/2020","EA-063-PR","0,00"
"07/03/2020","EA-112-TOT",""
"07/03/2020","EA-117-TOT",""
"07/03/2020","EA-430B",""
"08/03/2020","EA-001","0,49"
"08/03/2020","EA-007",""
"08/03/2020","EA-021-PR","0,07"
"08/03/2020","EA-062-TOT",""
"08/03/2020","EA-063-PR","0,00"
"08/03/2020","EA-112-TOT",""
"08/03/2020","EA-117-TOT",""
"08/03/2020","EA-430B",""
"09/03/2020","EA-001","0,49"
"09/03/2020","EA-007",""
"09/03/2020","EA-021-PR","0,09"
"09/03/2020","EA-062-TOT",""
"09/03/2020","EA-063-PR","0,00"
"09/03/2020","EA-112-TOT",""
"09/03/2020","EA-117-TOT",""
"09/03/2020","EA-430B",""
"10/03/2020","EA-001","0,49"
"10/03/2020","EA-007",""
"10/03/2020","EA-021-PR","0,14"
"10/03/2020","EA-062-TOT",""
"10/03/2020","EA-063-PR","0,00"
"10/03/2020","EA-112-TOT",""
"10/03/2020","EA-117-TOT",""
"10/03/2020","EA-430B",""
"11/03/2020","EA-001","0,49"
"11/03/2020","EA-007",""
"11/03/2020","EA-021-PR","0,14"
"11/03/2020","EA-062-TOT",""
"11/03/2020","EA-063-PR","0,00"
"11/03/2020","EA-112-TOT",""
"11/03/2020","EA-117-TOT",""
"11/03/2020","EA-430B",""
"12/03/2020","EA-001","0,49"
"12/03/2020","EA-007",""
"12/03/2020","EA-021-PR","0,11"
"12/03/2020","EA-062-TOT",""
"12/03/2020","EA-063-PR","0,00"
"12/03/2020","EA-112-TOT",""
"12/03/2020","EA-117-TOT",""
"12/03/2020","EA-430B",""
"13/03/2020","EA-001","0,49"
"13/03/2020","EA-007",""
"13/03/2020","EA-021-PR","0,10"
"13/03/2020","EA-062-TOT",""
"13/03/2020","EA-063-PR","0,00"
"13/03/2020","EA-112-TOT",""
"13/03/2020","EA-117-TOT",""
"13/03/2020","EA-430B",""
"14/03/2020","EA-001","0,49"
"14/03/2020","EA-007",""
"14/03/2020","EA-021-PR","0,10"
"14/03/2020","EA-062-TOT",""
"14/03/2020","EA-063-PR","0,00"
"14/03/2020","EA-112-TOT",""
"14/03/2020","EA-117-TOT",""
"14/03/2020","EA-430B",""
"15/03/2020","EA-001","0,49"
"15/03/2020","EA-007",""
"15/03/2020","EA-021-PR","0,12"
"15/03/2020","EA-062-TOT",""
"15/03/2020","EA-063-PR","0,00"
"15/03/2020","EA-112-TOT",""
"15/03/2020","EA-117-TOT",""
"15/03/2020","EA-430B",""
"16/03/2020","EA-001","0,49"
"16/03/2020","EA-007",""
"16/03/2020","EA-021-PR","0,14"
"16/03/2020","EA-062-TOT",""
"16/03/2020","EA-063-PR","0,04"
"16/03/2020","EA-112-TOT",""
"16/03/2020","EA-117-TOT",""
"16/03/2020","EA-430B",""
"17/03/2020","EA-001","0,49"
"17/03/2020","EA-007",""
"17/03/2020","EA-021-PR","0,10"
"17/03/2020","EA-062-TOT",""
"17/03/2020","EA-063-PR","0,01"
"17/03/2020","EA-112-TOT",""
"17/03/2020","EA-117-TOT",""
"17/03/2020","EA-430B",""
"18/03/2020","EA-001","0,50"
"18/03/2020","EA-007",""
"18/03/2020","EA-021-PR","0,08"
"18/03/2020","EA-062-TOT",""
"18/03/2020","EA-063-PR","0,00"
"18/03/2020","EA-112-TOT",""
"18/03/2020","EA-117-TOT",""
"18/03/2020","EA-430B",""
"19/03/2020","EA-001","0,50"
"19/03/2020","EA-007",""
"19/03/2020","EA-021-PR","0,09"
"19/03/2020","EA-062-TOT",""
"19/03/2020","EA-063-PR","0,01"
"19/03/2020","EA-112-TOT",""
"19/03/2020","EA-117-TOT",""
"19/03/2020","EA-430B",""
"20/03/2020","EA-001","0,50"
"20/03/2020","EA-007",""
"20/03/2020","EA-021-PR","0,09"
"20/03/2020","EA-062-TOT",""
"20/03/2020","EA-063-PR","0,01"
"20/03/2020","EA-112-TOT",""
"20/03/2020","EA-117-TOT",""
"20/03/2020","EA-430B",""
"21/03/2020","EA-001","0,50"
"21/03/2020","EA-007",""
"21/03/2020","EA-021-PR","0,17"
"21/03/2020","EA-062-TOT",""
"21/03/2020","EA-063-PR","0,08"
"21/03/2020","EA-112-TOT",""
"21/03/2020","EA-117-TOT",""
"21/03/2020","EA-430B",""
"22/03/2020","EA-001","0,50"
"22/03/2020","EA-007",""
"22/03/2020","EA-021-PR","0,18"
"22/03/2020","EA-062-TOT",""
"22/03/2020","EA-063-PR","0,07"
"22/03/2020","EA-112-TOT",""
"22/03/2020","EA-117-TOT",""
"22/03/2020","EA-430B",""
"23/03/2020","EA-001","0,50"
"23/03/2020","EA-007",""
"23/03/2020","EA-021-PR","0,24"
"23/03/2020","EA-062-TOT",""
"23/03/2020","EA-063-PR","0,11"
"23/03/2020","EA-112-TOT",""
"23/03/2020","EA-117-TOT",""
"23/03/2020","EA-430B",""
"24/03/2020","EA-001","0,50"
"24/03/2020","EA-007",""
"24/03/2020","EA-021-PR","0,70"
"24/03/2020","EA-062-TOT",""
"24/03/2020","EA-063-PR","0,40"
"24/03/2020","EA-112-TOT",""
"24/03/2020","EA-117-TOT",""
"24/03/2020","EA-430B",""
"25/03/2020","EA-001","0,49"
"25/03/2020","EA-007",""
"25/03/2020","EA-021-PR","0,27"
"25/03/2020","EA-062-TOT",""
"25/03/2020","EA-063-PR","0,04"
"25/03/2020","EA-112-TOT",""
"25/03/2020","EA-117-TOT",""
"25/03/2020","EA-430B",""
"26/03/2020","EA-001","0,49"
"26/03/2020","EA-007",""
"26/03/2020","EA-021-PR","0,17"
"26/03/2020","EA-062-TOT",""
"26/03/2020","EA-063-PR","0,00"
"26/03/2020","EA-112-TOT",""
"26/03/2020","EA-117-TOT",""
"26/03/2020","EA-430B",""
"27/03/2020","EA-001","0,50"
"27/03/2020","EA-007",""
"27/03/2020","EA-021-PR","0,19"
"27/03/2020","EA-062-TOT",""
"27/03/2020","EA-063-PR","0,01"
"27/03/2020","EA-112-TOT",""
"27/03/2020","EA-117-TOT",""
"27/03/2020","EA-430B",""
"28/03/2020","EA-001","0,50"
"28/03/2020","EA-007",""
"28/03/2020","EA-021-PR","0,20"
"28/03/2020","EA-062-TOT",""
"28/03/2020","EA-063-PR","0,02"
"28/03/2020","EA-112-TOT",""
"28/03/2020","EA-117-TOT",""
"28/03/2020","EA-430B",""
"29/03/2020","EA-001","0,49"
"29/03/2020","EA-007",""
"29/03/2020","EA-021-PR","0,17"
"29/03/2020","EA-062-TOT",""
"29/03/2020","EA-063-PR","0,00"
"29/03/2020","EA-112-TOT",""
"29/03/2020","EA-117-TOT",""
"29/03/2020","EA-430B",""
"30/03/2020","EA-001","0,50"
"30/03/2020","EA-007",""
"30/03/2020","EA-021-PR","0,16"
"30/03/2020","EA-062-TOT",""
"30/03/2020","EA-063-PR","0,00"
"30/03/2020","EA-112-TOT",""
"30/03/2020","EA-117-TOT",""
"30/03/2020","EA-430B",""
"31/03/2020","EA-001","0,49"
"31/03/2020","EA-007",""
"31/03/2020","EA-021-PR","0,16"
"31/03/2020","EA-062-TOT",""
"31/03/2020","EA-063-PR","0,00"
"31/03/2020","EA-112-TOT",""
"31/03/2020","EA-117-TOT",""
"31/03/2020","EA-430B",""
"01/04/2020","EA-001","0,50"
"01/04/2020","EA-007",""
"01/04/2020","EA-021-PR","0,17"
"01/04/2020","EA-062-TOT",""
"01/04/2020","EA-063-PR","0,03"
"01/04/2020","EA-112-TOT",""
"01/04/2020","EA-117-TOT",""
"01/04/2020","EA-430B",""
"02/04/2020","EA-001","0,50"
"02/04/2020","EA-007",""
"02/04/2020","EA-021-PR","0,21"
"02/04/2020","EA-062-TOT",""
"02/04/2020","EA-063-PR","0,08"
"02/04/2020","EA-112-TOT",""
"02/04/2020","EA-117-TOT",""
"02/04/2020","EA-430B",""
"03/04/2020","EA-001","0,50"
"03/04/2020","EA-007",""
"03/04/2020","EA-021-PR","0,20"
"03/04/2020","EA-062-TOT",""
"03/04/2020","EA-063-PR","0,06"
"03/04/2020","EA-112-TOT",""
"03/04/2020","EA-117-TOT",""
"03/04/2020","EA-430B",""
"04/04/2020","EA-001","0,50"
"04/04/2020","EA-007",""
"04/04/2020","EA-021-PR","0,18"
"04/04/2020","EA-062-TOT",""
"04/04/2020","EA-063-PR","0,02"
"04/04/2020","EA-112-TOT",""
"04/04/2020","EA-117-TOT",""
"04/04/2020","EA-430B",""
"05/04/2020","EA-001","0,50"
"05/04/2020","EA-007",""
"05/04/2020","EA-021-PR","0,15"
"05/04/2020","EA-062-TOT",""
"05/04/2020","EA-063-PR","0,00"
"05/04/2020","EA-112-TOT",""
"05/04/2020","EA-117-TOT",""
"05/04/2020","EA-430B",""
"06/04/2020","EA-001","0,49"
"06/04/2020","EA-007",""
